Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Iraq,IRQ,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1193.90489442048,1191.96724798634,1212.6556227604,995.162457575571,1147.15135080371,792.785047076386,941.763873064208,768.818756895304,753.821851589981,831.952512402104,1185.10440495371,1255.54142130025,1081.30057481773,1343.03652778759,1252.0910020966,987.738859417205,1112.43605247329,1156.81398288288,1019.45520576063,1104.84586986202,1184.44969626588,1382.15291880231,1373.11648315901,..,..,..
Iraq,IRQ,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,48.5807178166885,49.1960317224957,46.6719927539111,53.0047978158982,64.6550924823725,65.1575951980304,63.5551402676835,52.9273802567399,55.3793146361864,39.1145928006965,43.2562312170542,50.9263659501053,49.6110993818029,45.3313602184612,46.6038527995508,37.2575416723352,32.9650560560142,38.9203120843433,45.7658631354446,40.2312783051026,27.035001916172,42.7870984915076,..,..,..,..
Iraq,IRQ,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,1411285155.64802,2216615062.65159,1765164148.91397,2334856329.92991,1966586851.86563,6932627248.14629,11525634956.2006,6002189988.25188,19479507872.1437,11513544550.6259,22438270769.2308,31842110598.2906,32705557158.5868,47201266037.7358,47887995626.072,43389982336.7761,24304156816.2574,27305976097.973,32219138955.8233,46175981387.4789,14054164290.7719,21224031724.1379,27837896137.931,41084593729.8119,54313014881.6154,..
Iraq,IRQ,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,..,..,..,..,..,..,..,..,137.082200079454,-27.9755489141934,67.1546414417385,13.8106219059091,-0.28765611980495,44.3185640010852,6.57769973591884,27.3315613710073,-36.2522719331504,-1.75656702349254,-0.283888560710778,47.1634000517618,-65.4224506416764,32.2367489278798,3.32478698886555,-8.617471004961,6.77210025041168,..
Iraq,IRQ,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,2.91803372967543,6.12723548111122,5.36060427515955,10.6509542219875,5.36824973060621,13.8472241177654,17.6917214468951,6.75640343045579,14.8004343121091,10.3114759579941,16.1989616416181,17.1424862023448,15.0023787524152,20.1166611507963,20.9652860176063,26.0172179292563,14.5757696096639,14.5851497612895,14.1705139669743,19.7640612140938,7.76907557357365,10.1215292995451,9.68705150488221,15.2798397204564,19.4223897234495,..
Iraq,IRQ,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.008,7.15,7.395,7.618,7.468,7.38,7.282,7.441,8.426,9.502,10.493,11.552,12.429,17.102,21.83,22.258,22.141,30.761,29.529,28.643,29.226,28.21,29.746,29.61,29.655,30.093
Iraq,IRQ,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..,..,..,7.439,..,..,..,..,12.424,..,21.92,..,22.22,30.96,..,..,..,28.308,..,..,..,..
Iraq,IRQ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,8.178,8.404,8.798,9.163,8.912,8.766,8.605,8.861,8.473,8.223,7.876,7.607,7.19,7.774,8.405,8.573,8.46,10.194,10.824,11.633,13.635,14.229,13.149,13.048,13.081,13.252
Iraq,IRQ,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..,..,..,8.858,..,..,..,..,7.187,..,8.44,..,8.49,10.26,..,..,..,14.279,..,..,..,..
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.038,8.249,8.619,8.959,8.715,8.57,8.411,8.646,8.466,8.415,8.267,8.193,7.965,9.222,10.59,10.865,10.82,13.02,13.458,14.096,15.766,16.173,15.41,15.239,15.293,15.485
Iraq,IRQ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,8.646,..,..,..,..,7.965,..,10.59,..,10.82,13.02,..,..,..,16.173,..,..,..,..
Iraq,IRQ,Broad money growth (annual %),FM.LBL.BMNY.ZG,..,..,..,..,..,3.70658378091696,33.8005437245099,37.1052731582911,35.2150693048346,26.703991944018,31.2062745410482,20.6944948754136,4.16942629075962,15.967066704939,3.88416860986252,-9.09958700945089,7.02624979285342,2.64261400614414,2.72857964057294,8.43940152240707,15.9173902884236,16.6627815658499,20.3061051345808,7.5370802876684,-3.75654435122602,..
Iraq,IRQ,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,..,..,..,..,26.966878391243,20.2465658168836,20.8397209059232,24.504536970164,23.518118982104,35.8160599684758,37.8818477750462,34.0951641451793,30.3618243387,32.7178933527608,34.9145604974323,43.4183533850378,45.9397049158774,41.8905778293773,35.4719338243209,37.4572458230051,55.5992844084916,46.0070547829474,40.3876930700724,51.1548145806622,47.912264849073,..
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,8460789844.8519,8975814652.8196,9582510578.27927,10195627644.5698,11411706629.055,12588998589.5628,15056981664.3159,17110437235.543,22658715989.3302,24537876056.338,27133804225.3521,29524149154.9296,31634561690.1408,34454440140.8451,36847643521.1268,38587017887.3239,39892551126.7606,41608435915.493,43370860704.2254,44503006338.0282,43700383098.5916,46296100140.8451,48764963380.2817,51088476338.0282,53352289577.4648,..
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.24571192079179,5.26995757513571,5.78380792679296,4.16166755544407,8.56721424236899,8.14659481079931,8.09297527811933,8.17616995204646,7.22038637280139,5.02371007272669,2.31483422063046,2.73717988632104,2.42935800100238,2.60994737548631,3.38407809933472,2.49652879315188,1.9941808493012,2.47359815449045,1.91907091341564,1.75124077866225,-1.10275188309046,3.65564358999147,2.64743514912058,2.88408339281683,2.48889409603647,..
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,1570.61002940477,1632.29454010563,1706.26744384401,1775.67625581432,1940.08641342805,2087.87079273635,2342.63459574933,2506.20599484139,3241.6524135556,3435.8337590698,3718.46571622945,3946.85503855525,4169.50470054618,4311.21916713038,4191.18050084986,4042.75678097555,3986.71677010853,4065.61628749384,4145.43989673265,4170.1144003465,4022.0401356135,4183.49998326866,4332.25159897931,4466.08314208575,4618.09592498567,..
Jordan,JOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.10734677821851,3.12682361391026,3.57676471497919,1.88023738458077,5.97888573730077,5.50057037395844,1.4032017956128,1.84052436528839,4.72560086199387,2.79012172938629,0.137449407888951,0.218599818569089,0.988823291779653,-2.58592238614169,-6.02217249989295,-5.58980174753611,-2.71126216102509,0.192083988017671,-0.302781677584093,-0.247049289948436,-2.86253982856009,1.77173055809841,0.915646680170994,1.23863426474166,1.48055685000026,..
Jordan,JOR,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..,..,..,238.675724283465,158.414536891245,129.704176216911,113.748959577007,92.0704602098967,85.2468899811077,74.7782575908316,69.3527660333231,65.9610703120991,61.6003503237498,57.6050492469371,52.4316087593451,47.2695930702197,41.6601839826589,47.2084688202877,52.1461275418128,46.7651840738418,46.675635098739,..
Jordan,JOR,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,..,..,..,..,..,..,..,40838460000,35894700000,31826650000,30864420000,27183020000,26967480000,25764430000,25554860000,25452410000,24573951247.1655,23968560000,22740040000,21036390000,18205660000,21855680000,25429040000,23891620000,24902520000,..
Jordan,JOR,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-904654442.877292,-242034350.395277,-224400591.495095,-550634696.755994,-918617771.509167,-1821297602.2567,-3682087447.1086,-2574048817.49506,-2813926351.94256,-2340704225.35211,-1659943661.97183,-1455211267.60563,-1543039436.61971,-1930929598.40829,-2095070422.53521,-1599295774.64788,-1549718309.85915,-2023098591.54929,-962535211.267605,-686338028.169014,-733943661.97183,-605915492.957746,-840563380.28169,-1857605633.80281,-1580563380.28169,..
Jordan,JOR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,10.7940053678297,3.04850514227071,2.48601734100151,5.36472671434697,8.2092227069918,15.7636461414358,23.5372913427131,15.3248262609959,12.4753075049094,9.83417874476547,6.22247566973912,5.03335872688489,4.89480688682321,5.64977168714588,5.91204890205889,4.14720229174937,3.89285142868971,4.87814133167977,2.20177686575576,1.63970565115643,1.73975978294192,1.34316062049226,1.97382535440765,3.92718313792336,3.06387579665258,..
Jordan,JOR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,5.57158384316602,10.5104665870484,13.9754607006182,25.6639423409465,46.8834344757691,189.177874876759,129.887918017123,101.850699430399,120.010242472719,52.5935087876793,31.6850520796755,13.2006852409132,8.62910643977962,9.94765837433206,8.39204275906282,9.21289126405343,6.47871278352532,5.61069100149972,5.44974197334693,3.7860812979734,3.37067983289024,5.82221826849279,5.2032439360469,4.01750090650525,2.82990666746892,..
Jordan,JOR,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,471400000,943400000,1339200000,2616600000,5350200000,23815600000,19557200000,17427100000,27192780000,12905330000,8597360000,3897390000,2729780000,3427410000,3092270000,3554980000,2584523809.52381,2334520769.77534,2363600000,1684920000,1473000000,2695460000,2537360000,2052480000,1509820000,..
Jordan,JOR,Real interest rate (%),FR.INR.RINR,12.2637923498281,10.0838838062209,9.16988049807552,6.99911416680844,5.00662804674494,5.4900361978485,-2.23328555079656,3.4533894775559,-11.8076616278916,5.89858086102657,0.87595563748754,2.64640624425561,3.99019709985347,2.70046942578587,5.36000685759248,6.17297626649221,6.66225302949733,6.4939601895352,6.24663101401516,7.75516318410271,8.24786468054413,4.70847287120055,4.6311069833054,6.99859999480619,6.45915807416678,..
Jordan,JOR,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,71.8672379015453,75.4938164904065,72.5257580217839,70.5936060425803,74.4725555871411,87.8878730841624,91.6027502482343,91.4851664702052,78.3164677080297,73.2109348399129,71.1563420110905,71.7325414665681,71.1998948128528,70.4428924868225,66.5781944823204,66.626310702468,70.8722540839201,74.4154970655683,75.5472374681331,76.8273485260285,83.0619780311946,81.8944564518806,84.1568832137245,81.7357060109821,80.0728593488692,..
Jordan,JOR,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,72.0874022704919,75.7083929160708,72.7396231969385,70.8022327666109,74.6988592122014,88.0918929819844,91.7685988347041,91.6320592187152,78.4345636727236,73.3197634332712,71.2547588240457,71.8259479340805,71.2890289167952,70.5272251240948,66.6639415522239,66.7111710317066,70.9530803561467,74.4929698437643,75.6212145728557,76.8998139579809,83.1365317979583,81.9629622069253,84.2333003504334,81.8151952854052,80.1570512555613,..
Jordan,JOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,903.243088042685,876.037093986667,900.964957727455,900.985989582586,1057.17652422962,1107.30679497061,1066.3573147471,1055.84777945071,1011.34553533121,1044.29967184826,973.413219547318,944.486189633114,1034.50305837685,966.849898090231,930.16049745624,903.433667037898,887.616759444148,917.041568368822,869.212005052558,811.583012032737,754.943831707803,725.458661893959,754.305503117865,..,..,..
Jordan,JOR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1226.66929029348,1256.2526209816,1327.08554351035,1364.89633614939,1472.27306891241,1509.22442946756,1565.02557577585,1634.19203726491,1733.08043387384,1749.15038366631,1836.49733186443,1891.87136985818,2044.91107108132,1976.39858510132,1897.12808998477,1820.16692144952,1788.46128669876,1830.03580339148,1759.55472913906,1725.46739842077,1713.99992710691,1739.50666325934,1790.64757104556,..,..,..
Jordan,JOR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.00382518728310133,0.00270497731455219,0.00236581016892771,0.00236399852541283,0.00252507093423412,0.00299417370715913,0.00336695469227265,0.0032269913821269,0.0047965442664046,0.00223180513092879,0.00222485703710613,0.00229864970418629,0.00247522898810274,0.00191267840155804,0.00161998790264992,0.000429911043278417,0.000250812593463262,0.000211794657558038,0.000980515945675632,0.000787731412940435,0.000467720334463903,0.0143633135367042,..,..,..,..
Jordan,JOR,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,1786459802.53879,1743060129.79155,1815655853.31453,2102679830.74753,2828490832.15797,3855712270.80395,3832299012.69394,4702538787.02398,7141377575.67986,7542253521.12676,8371830985.91549,8398591549.29578,7694366197.1831,7701408450.70423,8191549295.77465,8423943661.97183,7994366197.1831,8383098591.5493,8843661971.83099,8174647887.32394,8254929577.46479,10260563380.2817,..,..,..,..
Jordan,JOR,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.1145748245453,19.4195200905134,18.9476008242567,20.6233485965665,24.785870545922,30.6276328762212,25.451973696536,27.4834518971586,31.5171326523651,30.7371897380606,30.8538784918828,28.4465151060703,24.3226578340142,22.3524411345008,22.2308633958586,21.8310305465174,20.0397466980254,20.1475936480175,20.3907919470212,18.3687542932097,18.8898334342768,22.1629108047251,..,..,..,..
Jordan,JOR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,21.272,20.598,22.111,20.921,23.532,26.167,25.337,25.934,24.775,24.481,21.91,21.352,20.125,22.314,20.879,22.759,24.082,27.336,24.099,23.993,25.348,26.175,26.868,23.072,23.136,23.339
Jordan,JOR,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,21,20.5,21.9,20.8,..,25.9,25,25.6,24.4,24.1,21.7,21.2,19.9,22.2,20.7,22.55,24.125,27.164,24.116,24.115,25.442,26.227,26.956,23.132,..,..
Jordan,JOR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,12.46,13.766,14.135,13.478,13.186,12.932,12.06,10.435,10.255,10.463,10.501,11.079,10.518,10.654,10.187,11.077,13.296,15.869,16.991,15.366,17.874,18.511,16.383,15.097,15.155,14.905
Jordan,JOR,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,12.3,13.7,14,13.4,..,12.8,11.9,10.3,10.1,10.3,10.4,11,10.4,10.6,10.1,10.975,13.32,15.769,17.003,15.444,17.94,18.548,16.437,15.137,..,..
Jordan,JOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.7,14.7,15.3,14.5,14.626,14.8,14,13.1,12.7,12.9,12.5,12.9,12.2,12.6,11.9,13.075,15.275,18.12,18.257,16.801,19.213,19.837,18.2,16.62,16.693,16.535
Jordan,JOR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,13.7,14.7,15.3,14.5,..,14.8,14,13.1,12.7,12.9,12.5,12.9,12.2,12.6,11.9,13.075,15.275,18.12,18.257,16.801,19.213,19.837,18.2,16.62,..,..
Jordan,JOR,Broad money growth (annual %),FM.LBL.BMNY.ZG,7.62309543363157,8.10277080861376,8.59077544816281,16.614721334807,10.461572851306,21.4143478001091,12.8359407017306,12.4250781293736,21.0942090736807,24.2896335283102,9.22337747832293,2.69780011899613,-2.04208016363462,14.1554418331357,-4.16142494926554,7.54007364619577,4.34340525561811,-0.044576434729501,0.156451378577314,5.13043334204516,5.73527582553463,7.03569292231946,5.37842889123464,2.08648850573889,6.09455816362011,..
Jordan,JOR,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,112.550502608899,114.691625940883,116.65646158375,127.85788592693,126.183366498165,138.877386394192,131.018388069768,129.620073693668,118.416732985521,135.844660269964,134.178970455283,126.642330067935,115.780125452734,121.352089680381,108.74845245007,111.676531687872,112.713602214943,108.017249160382,103.789971242589,106.338991433445,114.502915625995,115.687385374212,115.737535795106,112.778794714048,114.575153107322,..
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,37718743480.0751,34889559869.8326,38135788413.8276,47874582231.588,59439090600.6108,80798630136.9863,101557330723.423,114634043361.692,147379737229.753,105968691905.415,115416245241.742,154039231245.856,174047662680.041,174168116534.844,162650450684.725,114585555688.511,109406674124.652,120687539805.505,138646316350.727,140856394860.529,111045470605.715,148350671489.144,183502046693.878,165384407116.233,160227273053.334,..
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.69458187079211,0.213332576499354,3.01428315192251,17.3260204175143,10.2402980586354,10.6090449840228,7.51477300024021,5.99157551059315,2.47975694278544,-7.07605643073411,-2.37054804425912,9.62863419534361,6.62587485078971,1.14946552780648,0.500914669444924,0.592770817217982,2.92607584256388,-4.71222270495362,2.74333045031415,2.26381706595791,-4.81731593381585,1.67213054307859,6.75866711966617,-1.6672059801285,-2.56011099967517,..
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,19296.3471698729,17374.2318664227,18512.7523035862,22690.655175144,27552.2827399787,36122.6142741227,42946.6374104066,45709.4132876371,55585.1889344442,37907.1001320042,39212.252220155,49169.6063813095,52155.2225833921,49651.0439275077,44368.7813457751,29882.2126495698,27323.6890735517,29047.6536135703,32067.9623756889,31707.8737443551,25236.0755848941,34018.6342592913,39981.7691035833,34075.849012909,32717.7186631255,..
Kuwait,KWT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.76596434147542,-2.45214152569666,0.421240897856848,14.5507976912199,7.81613775807561,6.67935670476243,1.6976352381691,-0.0585846444072189,-3.06795857769427,-11.8648164745831,-7.27588260300011,2.99936488052495,0.0983286715542846,-3.77371634598551,-3.83157244878866,-3.83270102171981,-1.43152053599024,-8.16879129164303,-1.26570110779524,-0.471027490632153,-3.90774915473197,2.59077518987651,1.43711284054184,-7.01146413379739,-3.43244663969313,..
Kuwait,KWT,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,51.5921215940814,64.8718702226168,82.4952657556514,127.315074427498,122.652717703677,128.368834748995,105.421449379732,..,..,..,..,..,..,..,..,83.8792371538297,..,..,..,83.8740123350311,95.4445412513251,92.0929164853812,83.2050719601561,79.2909393857414,88.2998988274027,..
Kuwait,KWT,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,19459900000,22633510000,31460220000,60951560000,72903660000,103720260000,107063210000,..,..,..,..,..,..,..,..,96113490000,..,..,..,118141910000,105986840000,136620460000,152683010000,131134850000,141480520000,..
Kuwait,KWT,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-319476753.583722,-1802194457.87977,-80285803.8614191,-4892763859.26123,2557516118.08618,4907876712.32876,8089222333.77321,9672642456.13084,9096510276.50726,7468230975.33607,4585217036.30391,7513857824.0973,3868720777.90999,15214373332.9333,12622103205.462,5154974475.20378,6110599561.98838,6925158962.32026,2993147632.14191,4163565127.17483,3711974759.05561,-1968628399.24373,23796283534.2816,9086529158.46388,9708694797.52913,..
Kuwait,KWT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.0432141499494191,-0.319626515627052,0.00949093260661862,-0.140181900729054,0.0399618649631494,0.289490192089246,0.119445435810722,0.0972971788343997,-0.00403837933985183,1.05086514387032,1.13036730425536,2.11573865053542,1.65046109668041,0.823130244872496,0.298681408941651,0.248414926379679,0.266918369047007,0.0936402094114043,-0.0154187787915342,0.366059041832984,-0.502546857177857,-0.183575378772919,0.409943823254395,1.27859898143139,0.383567812220823,..
Kuwait,KWT,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,..,3.34051218859813,5.84752562553926,11.7181179208254,81.5194167851251,114.31911635556,56.319085577156,..,..,..,..,13.8925647881508,12.5047355792476,23.1562474248445,..,23.4690226341471,..,..,..,2.62174820224285,28.7533024317308,26.771614581405,23.1765316879264,20.0287926640629,28.9507579552699,..
Kuwait,KWT,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,..,1165490000,2230000000,5610000000,48454400000,92368280000,57196160000,..,..,..,..,21400000000,21764200000,40330800000,..,26892110000,..,..,..,3692900000,31929240000,39715870000,42529410000,33124500000,46387010000,..
Kuwait,KWT,Real interest rate (%),FR.INR.RINR,-9.6704929718029,16.9080708625822,1.26860694637141,0.472936584616584,-5.14911494169832,-11.7209779616469,-6.53955129884658,4.05428824689838,-9.31204874289532,28.1580797496703,-5.11388020101944,-10.2658861203424,-2.3290768340531,4.32863196223952,11.8255806947688,40.8597363576398,12.1448737121763,-9.92502373516906,-5.815110841771,4.92698795890651,24.6569140366071,-19.8735801502194,-11.6639768117132,14.1330324000967,5.94760651825894,..
Kuwait,KWT,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,45.3894886044441,56.6305420560748,58.3370664365833,59.4645690815297,56.3645435498696,50.9326670396555,49.9541424184326,59.5793877338048,57.2649281419896,79.0719269941829,74.6393830657528,60.8062581893838,55.7433682729455,59.751887354111,67.6407157377814,98.5107903934076,105.186812834562,98.699107218372,90.6280713315415,91.9570581282983,5.97063983308535,4.65565737536907,3.54175067618397,4.58794865422268,4.39745431885421,..
Kuwait,KWT,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,45.3894886044441,56.6305420560748,58.3370664365833,59.4645690815297,56.3645435498696,50.9326670396555,49.9541424184326,59.5793877338048,57.2649281419896,79.0719269941829,74.6393830657528,60.8062581893838,55.7433682729455,59.751887354111,67.6407157377814,98.5107903934076,105.186812834562,98.699107218372,90.6280713315415,91.9570581282983,..,..,..,..,..,..
Kuwait,KWT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,9493.79658571526,9860.50598409608,9710.55321576442,10159.9001917272,10969.8036910729,12017.9810258331,10451.2180900059,9522.59021417333,10648.7276277184,10529.4946836104,11311.9365859367,10504.8801729128,10424.3416746399,9775.19621173225,8681.35167846512,9731.54449633626,9684.89135568875,9526.71485045218,9772.0088330557,8352.78024104055,8871.9407246336,8570.59391176127,9129.59798629005,..,..,..
Kuwait,KWT,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,14716.7685829451,15201.2752219612,15709.9070182439,16272.4817181633,17020.1917193555,17399.503216219,17971.1620719971,17279.4866754363,17349.1874734341,16854.684197799,17194.9043478025,16159.2740584024,16132.5266870216,15181.6899497241,16199.6750572032,16233.0939499407,15956.910124033,15957.8820894905,15618.0792711486,15390.6205681901,15481.1060328839,16867.9837601026,16570.5698678525,..,..,..
Kuwait,KWT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,50.2892381187247,42.7980143074398,37.2003716194143,39.816851302288,46.1128336408051,53.3164834648164,51.0394540758358,48.1550015709463,52.8912935555667,38.854853146546,48.1906069290048,58.3689295808333,57.4129637304674,55.5579394462588,53.239569150436,36.4482994431389,31.6732106195044,36.0090908245608,44.0490671354298,38.6553473115018,27.5816891390019,..,..,..,..,..
Kuwait,KWT,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,..,..,..,..,..,..,..,..,..,..,19258707917.113,19720498298.7836,21109074931.4129,23883753601.1622,26596590258.1817,29196660816.6141,32026693188.8514,32595941321.9054,34297994740.9556,32043803748.876,22209808544.4743,23170191915.6088,29528341551.0204,27778085518.4986,..,..
Kuwait,KWT,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,..,..,..,..,..,..,..,..,..,..,16.6863060540352,12.8022570219846,12.1283300254474,13.7130458067416,16.3519929678741,25.480227975664,29.2730708113492,27.0085390541854,24.7377612645645,22.7492715404258,20.000643361073,15.618528506158,16.0915597853142,16.7960728601071,..,..
Kuwait,KWT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,1.68,1.667,2.305,2.745,3.649,3.147,2.78,2.966,3.577,3.272,2.82,3.464,4.08,4.808,5.892,4.677,5.653,5.909,5.959,6,8.503,7.442,5.927,5.893,6.084,6.021
Kuwait,KWT,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..,1.81,2.9,3.1,3.73,3.39,2.8,..,..,..,4.9,4.4,5.83,..,..,..,..,..,..,..,..,..
Kuwait,KWT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.494,0.497,0.676,0.791,1.019,0.86,0.767,0.957,1.055,1.004,1.42,1.483,1.49,1.543,1.747,1.276,0.911,0.971,0.972,0.981,1.813,1.475,0.908,0.889,0.937,0.992
Kuwait,KWT,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..,2,0.8,1,1.1,1.04,1.41,..,..,..,1.9,1.2,0.94,..,..,..,..,..,..,..,..,..
Kuwait,KWT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.8,0.8,1.1,1.3,1.7,1.455,1.3,1.5,1.75,1.64,1.82,2.051,2.227,2.465,2.9,2.2,2.16,2.23,2.202,2.213,3.489,2.97,2.133,2.08,2.151,2.181
Kuwait,KWT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0.8,0.8,1.1,1.3,1.7,1.95,1.3,1.5,1.75,1.64,1.82,..,..,..,2.9,2.2,2.16,..,..,..,..,..,..,..,..,..
Kuwait,KWT,Broad money growth (annual %),FM.LBL.BMNY.ZG,6.31935399843709,12.8052957173657,4.7541516950728,7.82617579428567,12.3444045805243,11.9897677561514,21.6588474534929,19.0908074443096,15.7714440139076,13.4192559991528,2.96607203054577,8.24077034386225,6.46581258937254,9.75954774289345,3.69083893379847,1.84090756870144,3.43868923114566,3.79591414381591,4.05732497438653,-1.46790284590183,-7.34957156629614,3.79278681727044,6.45275483009101,1.00812084910375,4.26151157499088,..
Kuwait,KWT,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,70.5530539398287,86.0609523364486,83.2295858498706,72.9032052540092,66.7090148258519,55.4661872912534,54.0239199850693,58.1939749421435,55.4021057652992,81.6356054196916,77.4935855426652,65.2684029036503,60.630840682472,65.6454773127769,72.63792489545,99.3213738068822,107.142253380294,100.411239758735,91.3712194331013,88.1343235543354,102.691320991489,80.9973822933948,68.6583948825996,76.7136032073753,82.6900951481688,..
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,17260364842.4544,17649751243.7811,19152238805.9701,20082918739.6352,21159827992.0398,21497336498.8391,22022709851.4096,24827355014.9254,29118916105.4726,35399582928.6899,38443907042.1227,39927125961.5257,44016799515.7546,46880103080.597,48095213746.6003,49929337836.8159,51147308774.1294,53027680685.9038,54901519155.5556,51605959131.2741,31712128253.7961,23131941556.7843,20992421948.8081,20078620356.9931,..,..
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.34187161970405,3.83966927702973,3.42314982843781,3.22709826879041,6.67944461641103,2.68577931016345,1.54951500083213,9.31062252641144,9.06912826789082,10.232155577776,7.97513555844932,0.86733987855277,2.56479133680038,3.8278734986016,2.48406010500743,0.462320792597581,1.55454940856943,0.903028464073813,-1.88470575631651,-6.91492472851026,-21.3998996914321,-7.00123862514116,-0.621678970663112,-0.760584470257314,..,..
